,id,fecha,nom_estac,clave_de_estacion,clave_parametro,nombre_de_parametro,unidades_parametros,valor,id_unidad,clave_de_unidad,nombre_de_unidad,alt,obs_estac,id_station,latitud,longitud,coordenadas
0,60,2020-02-16T02:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.3,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
1,70,2020-02-16T20:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,5.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
2,131,2020-02-16T21:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,16.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3,168,2020-02-16T21:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
4,179,2020-02-16T21:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,35.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
5,198,2020-02-16T21:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.2,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
6,215,2020-02-16T22:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,13.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
7,232,2020-02-16T22:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,13.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
8,249,2020-02-16T22:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,35.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
9,272,2020-02-16T22:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.1,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
10,275,2020-02-16T23:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
11,292,2020-02-16T23:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,10.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
12,325,2020-02-16T23:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,43.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
13,386,2020-02-16T03:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,20.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
14,395,2020-02-16T03:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
15,413,2020-02-16T03:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,18.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
16,459,2020-02-16T04:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,15.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
17,492,2020-02-16T04:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.2,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
18,498,2020-02-16T05:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
19,568,2020-02-16T06:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,3.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
20,578,2020-02-16T06:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,14.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
21,611,2020-02-16T06:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
22,648,2020-02-16T07:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,9.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
23,655,2020-02-16T07:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,21.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
24,738,2020-02-16T08:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,5.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
25,742,2020-02-16T08:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
26,750,2020-02-16T08:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,12.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
27,782,2020-02-16T09:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,23.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
28,796,2020-02-16T09:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,23.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
29,941,2020-03-16T00:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.2,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
30,968,2020-03-16T01:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,9.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
31,1036,2020-03-16T10:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,20.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
32,1184,2020-03-16T12:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,8.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
33,1205,2020-03-16T12:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,15.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
34,1228,2020-03-16T12:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.3,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
35,1272,2020-03-16T13:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,13.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
36,1301,2020-03-16T13:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.2,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
37,1312,2020-03-16T14:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
38,1335,2020-03-16T14:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,15.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
39,1343,2020-03-16T14:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,68.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
40,1434,2020-03-16T15:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,24.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
41,1475,2020-03-16T16:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,11.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
42,1492,2020-03-16T16:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
43,1504,2020-03-16T16:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,20.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
44,1697,2020-03-16T19:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,14.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
45,1751,2020-03-16T19:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.1,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
46,1784,2020-03-16T02:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,15.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
47,1822,2020-03-16T02:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.0,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
48,1916,2020-03-16T21:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
49,1970,2020-09-02T12:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,27.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
50,1979,2020-03-16T22:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,19.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
51,2018,2020-09-02T13:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,27.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
52,2080,2020-09-02T13:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
53,2120,2020-09-02T13:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,29.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
54,2131,2020-03-16T23:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,15.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
55,2132,2020-09-02T13:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.4,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
56,2182,2020-09-02T14:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,17.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
57,2255,2020-03-16T03:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
58,2366,2020-09-02T15:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,76.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
59,2389,2020-03-16T04:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
60,2415,2020-03-16T04:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,10.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
61,2468,2020-09-02T16:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
62,2491,2020-03-16T04:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,21.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
63,2514,2020-09-02T16:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,85.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
64,2520,2020-09-02T16:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
65,2570,2020-09-02T16:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,18.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
66,2578,2020-09-02T16:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.2,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
67,2601,2020-03-16T05:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,7.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
68,2608,2020-09-02T17:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,15.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
69,2625,2020-03-16T05:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,5.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
70,2678,2020-09-02T17:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
71,2745,2020-03-16T06:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,5.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
72,2774,2020-09-02T18:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,23.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
73,2814,2020-09-02T18:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,78.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
74,2907,2020-03-16T07:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
75,2923,2020-03-16T07:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,3.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
76,2947,2020-03-16T07:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,39.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
77,2969,2020-03-16T07:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.5,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
78,2980,2020-09-02T19:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,39.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
79,3029,2020-03-16T08:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,21.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
80,3038,2020-09-02T19:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,25.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
81,3061,2020-03-16T08:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,6.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
82,3085,2020-03-16T08:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,37.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
83,3112,2020-09-02T02:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,33.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
84,3175,2020-03-16T09:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,9.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
85,3204,2020-09-02T02:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.5,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
86,3245,2020-03-16T09:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.5,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
87,3265,2020-01-17T00:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,0.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
88,3306,2020-09-02T20:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,68.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
89,3359,2020-01-17T00:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,23.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
90,3401,2020-01-17T00:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.1,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
91,3427,2020-01-17T01:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,9.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
92,3458,2020-09-02T21:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,41.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
93,3480,2020-09-02T21:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.5,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
94,3535,2020-01-17T01:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.1,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
95,3555,2020-01-17T10:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,45.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
96,3582,2020-09-02T22:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,23.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
97,3637,2020-01-17T10:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,17.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
98,3644,2020-09-02T23:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,11.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
99,3646,2020-09-02T23:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,25.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
100,3663,2020-01-17T10:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,88.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
101,3686,2020-09-02T23:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,6.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
102,3749,2020-01-17T11:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,12.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
103,3803,2020-01-17T11:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,54.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
104,3861,2020-01-17T12:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,32.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
105,3862,2020-09-02T03:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
106,3992,2020-09-02T04:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,12.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
107,4053,2020-01-17T13:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,28.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
108,4167,2020-01-17T14:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,9.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
109,4189,2020-01-17T14:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,29.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
110,4334,2020-09-02T06:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.3,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
111,4373,2020-01-17T15:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,3.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
112,4460,2020-09-02T07:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.4,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
113,4499,2020-01-17T16:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,54.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
114,4506,2020-09-02T08:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,30.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
115,4509,2020-01-17T16:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,3.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
116,4558,2020-09-02T08:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,3.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
117,4608,2020-09-02T08:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.6,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
118,4626,2020-09-02T09:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,29.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
119,4630,2020-09-02T09:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,24.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
120,4760,2020-09-03T00:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,9.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
121,4773,2020-01-17T18:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,20.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
122,4814,2020-09-03T00:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,23.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
123,4834,2020-09-03T00:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,33.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
124,4882,2020-09-03T00:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.2,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
125,4903,2020-02-20T11:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,16.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
126,4916,2020-09-03T01:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,5.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
127,4935,2020-02-20T11:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,111.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
128,4956,2020-09-03T01:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,11.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
129,5014,2020-09-03T01:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,21.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
130,5025,2020-02-20T12:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,38.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
131,5060,2020-09-03T01:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.1,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
132,5133,2020-02-20T13:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,7.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
133,5211,2020-02-20T13:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,16.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
134,5277,2020-02-20T14:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,3.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
135,5303,2020-02-20T14:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,58.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
136,5310,2020-09-03T11:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,16.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
137,5353,2020-02-20T14:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,50.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
